,博主昵称,微博内容,发布时间
4787,梭哈老头李投资,切尔诺贝利核电站内或发生核裂变日本排放和废水不说现在报道这个消息来了我觉得至少切尔诺贝利处理方式相对比日本来说还是比较妥当日本简直这种是不给子孙后代留路呀,05月16日 08:52
3298,Le归璨,谏山创谏山创你核废水喝高了吧绝对不接受加页,05月12日 10:32
1010,是阿诺吖QuQ,你割割货怎么还没卖完啊要不回日本喝核废水每天都爱泡脚浪漫小张2021改啥名啊怂货,05月07日 21:02
7413,amabambou,只想请核废水喝多的贱人闭嘴是个人就不会把这种违反人伦的杀情节给放出来虽然深层的逻辑崩坏无人在意有多少人被旁观者那话所感动就有多少人想撕碎这个sb作者是他背叛了一直支持他的读者我不反对有人想要支持这种辣鸡人因为这种局面已经说明了魔怔人多的是,05月01日 11:07
756,乃伊拉一咖们祖特,福岛核废水的产物刚上海闲话额上海宁我以为lsp们会有一个想法Churros要沾香草冰淇淋吓到饭小酱酱酱我死了,05月06日 14:18
9920,宇宙的起点是逻辑,如果上百万吨核废水排入到海洋中那么地球这颗美丽的星球算是毁了其所带来的环境改变对海洋生物等深远影响乃至对人类未来的改变都是不能被重置的那时哥斯拉大战金刚将上演现实版本作为海洋国家的日本如此决定怕是千古罪人菅义伟替罪羊的命运一开始就定下了,04月10日 19:10
10157,好天凉叶,xx桑们故乡的核废水已经可以喝了,04月10日 15:38
667,指尖左右,是不是想出名想疯了悬壶问茶动保环保人权女拳从来都是双标的目的就只是为了遏制中国山大王吴彬这个女子就是双标狗悬壶问茶瑞典环保少女对日本核废水一言不发却要求中国弃用筷子欧阳中壹它以为真是公主其实真活成了小丑,05月06日 16:42
456,causeeuphoria,各圈都是一潭死水啊有感觉到都在不停地萎缩下陷可能跟疫情相关吧下一波繁盛会在疫情结束后出现么自日本排核废水和印度疫情爆炸以来总有种世界加速灭绝的感觉唉,05月05日 01:34
9908,大嘴发言人,日本政府基本决定将福岛核污水排入大海作为曾经微博大V的王志安目前生活在日本对于日本福岛核废水排入大海王桑志安君认为没问题,04月10日 19:26
3619,香港中通社,瑞典環保少女向中國碳排放問題開炮遭香港網紅怒懟對日本排放核廢水態度曖昧的瑞典環保少女卻對中國的碳排放量急眼了美國有線電視新聞網CNN等外媒近日發布了一份報告報告聲稱2019年中國的溫室氣體排放量超過所有發達國家之和這份報告很快引起了瑞典環保少女格雷塔通貝里的註意她在社交媒體推特上轉載了CNN的這篇報道並點評稱中國制造了很多產品仍被世貿視為發展中國家但這不是中國毀了現在和未來生活環境的借口如果中國不做出改變的話我們無法解決氣候危機這種無視中國龐大的人口基數武斷地將氣候危機的鍋扣到中國頭上的做法引發了很多中國網友的不滿這其中就包括了經常就時事發表評論的香港網紅帽哥basa近日帽哥就在社交媒體上載了一段英文視頻批評環保少女的言論顯示出她有多無知視頻開始沒多久帽哥就向環保少女發出靈魂質問知道中國有多少人嗎14億人如果我們一起在地上吐口水甚至能制造一個海洋這就是印度洋的起源顯然吐口水成了印度洋的起源是帽哥開的一個荒誕的玩笑但他指出這就是其在看環保少女言論時的感受胡說八道接著帽哥用印度和瑞士GDP對比的例子向環保少女證明不看人均只談總量的都是耍流氓印度的GDP是瑞士的三倍妳認為印度比瑞士富有三倍帽哥反問環保少女並秀出了人均二氧化碳的排放量表中國在這份排名中排名靠後據此他回懟環保少女道我們都排到妳姥姥家後面了這鍋我們中國不背至於環保少女所謂中國生產很多產品但不是污染環境借口的論調帽哥也以自己的親身經歷以正視聽妳知道我們為全球生產了很多必需品但我們生產的是貨物不是空氣污染他指出自己在內地開設工廠因此深知中國的環保政策有多嚴格中國政府保護環境是以制定政策和計劃作為方案而不是發推文用嘴巴說帽哥嘲諷稱視頻最後帽哥呼籲她好好讀書學點常識以及關注一下需要真正被關心的議題日本排放核廢水而不是在推特上對中國說三道四香港網紅帽哥回擊瑞典環保少女的一系列言論也在社交媒體上收獲不少網友的點贊轉發有網友在評論區內指出環保少女對中國及美日等國一直采取雙重標準美國加州和澳大利亞山火的碳排放這麽嚴重那個時候她怎麽不出來說幾句O网页链接守护香港美国瑞典环保少女态度含糊回应日本事件大二男生从上海坐公交到北京安徽六安发现一例核酸阳性者印度医生警告牛粪疗法无效收起全文d,05月13日 17:32
1443,Daniel-畲,可以让核废水流入台湾人的心田哦,05月08日 20:46
6067,襄阳rmancy,4月9日复盘及4月12日预判分享1次新依旧是最猛板块龙头顺控发展预计周三复牌最强补涨龙8板泰坦股份但由于周末收到重点监控且美邦服饰止于9板加之顺控马上复牌因此当做风向标只看不做比较好那么还是关注低位的这里看好葫芦娃小药箱海南换手三板周一走加速比较好还有国光连锁周五涨停次新最低价周末阿里巴巴被罚利好实体零售2碳中和龙头碳中和电力的长源电力大游资战场非常有气质周一继续看好涨停3日本核废水排放周末发酵最猛先于龙水产养殖的大湖股份周一大概率大单一字这里看好海天股份次新污水处理4钢铁板块有业绩有逻辑的一个板块周五短线资金砸盘但机构接盘龙头重庆钢铁安阳钢铁中军太钢不锈华菱钢铁适合低吸已出业绩爆增的几个钢铁股主要是做板材的因此主营业务板材的本钢板材可重点潜伏收起全文d,04月11日 23:46
6481,醇蓝壬璩拾,挺好看的但是可不可以不排放核废水啊立本桑,04月11日 20:30
5290,南sir亲妈,福岛核电站储水罐已多次泄漏就知道这无耻之徒会干出这种事跟没有国际军事法庭制约的海洋公约一样不会遵守人类的规章制度如果报道是真实的那么合理怀疑已经开始偷偷主动排放了而且可能利用洋流选择季节时间来让废水大部分流向别国的领海,05月17日 02:25
1238,爱和平的好吃娃,美国支持日本往海洋倒核污染废水原来他们早就做过了果然是一丘之貉父子关系石锤了,05月07日 12:58
9170,葵树1987,我甲状腺激素有点偏高医生建议吃药但是我想以后核废水下来了没得海鲜吃了我这些偏高的基数还能抗一下日本政府正式决定福岛核废水排海日本核废水,05月03日 12:20
2192,嘉音kyling,台南号召小便不冲水其实可以把湾湾的小便送给隔壁岛国他们喝这个总比喝核废水健康点吧,05月09日 21:07
6830,小圆灰,好长好看中二化学于老师除了日美政府中那些别有用心的政客和民科没有任何一个正统科班教育出身的核专家敢拍胸脯保证这些废水排入太平洋是没有问题的古月中心相心总算有正儿八经的专业人士来科普了,04月16日 23:57
166,四川网络广播电视台,美国海洋生物学家美国必须制止日本排放核废水计划近日美国海洋生物学家里克斯坦纳在阿拉斯加州安克雷奇日报针对日本政府决定排放核废水发表评论文章敦促美国政府立刻制止日本排放计划里克斯坦纳在文章中首先介绍了福岛核泄露事件始末并强调其产生的核废水含有多种放射性元素如释放至太平洋后将对美国加利福尼亚夏威夷俄勒冈华盛顿不列颠哥伦比亚省和阿拉斯加附近的水体造成污染O网页链接收起全文d,05月05日 17:10
1436,乌加特Wedjat,回复断了翅的蜻蜓那日本可以光明正大放核废水了哦怎么全世界的标准关我日本屁事啊日本说了没问题可以饮用那就排放断了翅的蜻蜓回复霏霏霏霏霏霏霏霏霏霏霏霏为什么要跟全世界一样的呢全世界就是标准吗,05月08日 20:58
6914,字曰雲槿,南俪田雨岚动手了怎么还有说南俪动手的啊人哪动手了南俪已经够给面子了田雨岚她护她妈不分青红皂白南建龙也不理解不了他女儿有些伤害一辈子也无法弥补就像核废水倒进海里永远的伤害,04月21日 23:53
8477,苑苑不成仁,猪窝屯村妇凡人4323春风春雨印度疫情那么严重日本的核废水还打算倒呢我们哪有时间去深度报道一下广西幼儿园南通大风啊,05月02日 16:14
923,山野来的风,日本人为什么缺德死亡文化盛行的国家真的不能指望他们有道德在日本政府决定将核废水倒在太平洋拉全世界买单后不得不发出这个问题日本人为什么这么缺德O网页链接,05月06日 02:24
2268,五颗扇,笑死我了双向奔赴宓婠核辐射病毒晋未渊没准印度蛊王可免疫核废水过来烤熟你_2021激光中迎好运来这俩要交流养蛊经验吗逆光飞行死国已不办可乎我不是谦哥儿好一个双向奔赴这可比言情片刺激多了,05月09日 18:46
1352,数学分析我和你拼了,刘丽千直播时吐血热评真要看吐了对一个不认识的妹妹真的要这样揣测吗用玩笑话来包装自己的无知和恶意还觉得自己很幽默是吗你说别杠的嘴脸像极了喝核废水的任豪,05月07日 01:12
5103,胡乱唱歌的生发水,就你爹的无语我觉得少女的王座中配很绝艾德里安乌列尔和阿尔贝配的都很好发视频用日配公然拉踩中配我看你是日本的核废水喝多了坏了脑子给爷爪巴,05月17日 16:24
1358,MetallicViolet17,幻灯片核废水配音不会吧不会吧原批骂人就这水平,05月07日 00:33
8702,想名字神么地,先把核废水解决了要不全世界都得遭遇类似的事东京饮用水致癌物严重超标日本核废水,05月03日 22:19
967,近江之鹰88833,发布了头条文章UBS瑞银香港何坤华股票机构通道打新账户冻结打不开怎么办圈套日本政府正式决定福岛核废水排海OUBS瑞银香港何坤华股票机构通道打新账户冻结打不开怎么办圈套,05月07日 23:09
7275,我有奶泡你有病,日本人参加选秀创造瀛二鬼子核废水灌不死你无脑追星中国人出道吧被贩毒涉黄料锤死的加拿大人参加选秀在真相出来我是不会脱粉的哥哥c位出道走花路吧丢不丢人呐,05月01日 14:54
9262,灿妮牌黄焖鸡米饭,我真的是对任豪还有rise的粉丝大开眼界了怎么这么贱啊他们怎么还有粉丝喜欢啊任豪的粉丝拜托你们和他一起去和核废水哟洗洗你们那臭嘴,05月03日 09:57
1675,荼鹤一梦,日本核废水入海对中国有何影响窒息怎么这么自私这么臭不要脸学了中国一大堆文化怎么连我们国家基本的礼义廉耻都做不到,05月08日 08:36
2433,小妮子0813fly,一想到核废水吃带鱼吃出了一种壮士一去兮不复还的悲壮感并且昨天吃了今天吃了好吃到我可以再来一碗,05月10日 16:43
658,经典视频大厅,都核废水了里面的鱼还敢吃L经典视频大厅的微博视频,05月06日 17:02
10400,一代朝天椒,陈如是说这是土法上马其实国际核能组织推荐的核废水有三种比较成熟的方法完全可以避免不处理直排但是日本就是不用估计就是不想花钱垃圾捡得再干净骨子里也是个坏逼金陵集庆道铀浓缩,04月10日 12:46
9820,天鹰计划,建议精日公知都去日本喝核废水,04月10日 20:34
4939,Noora你的名字里为什么有两个o,INTO1谈团魂是什么骂二鬼子喝核废水的是你家现在艹团魂的又是你家就问你贱不贱呐某凹c家恶心谁呢,05月17日 20:56
