,博主昵称,微博内容,发布时间
6971,丨超超超可爱丨,淦出道的鬼子快带着二鬼子回去喝核废水吧,04月24日 23:58
7928,富贵的满袖狗粮,任豪没有人比R1SE更爱R1SE多喝核废水吧塌房提高知名度,05月02日 22:41
741,见到我宅了嘛_,老舅妈喝核废水没喝够嘛6哪里好笑了到是来说说快和任桑一起去日本当鬼子吧省的让别人看笑话,05月06日 14:52
3857,lonely_dreaming,今年真是魔幻的一年新冠核废水只想说一句健康的活着就是胜利,05月13日 00:38
6027,王yichuan,发布了头条文章海通证券王者荣耀兰馨亚洲马国梁刘德仁打新不能提现黑幕日本政府正式决定福岛核废水排海O海通证券王者荣耀兰馨亚洲马国梁刘德仁打新不能提现黑幕,05月21日 05:49
9001,小隐不隐Seclusion,水至清则无瑜所以现在B站是什么成分一群人歪曲事实还装成理中客的样子自己一口一个团魂说十一个弟弟和平相处然后又说rbr要喝核废水9命,05月03日 18:18
6122,BT06795,核污水入海有多可怕日本核废水57天废掉半个太平洋,04月11日 23:07
8324,_ContinuedStory,网易云你踏马真的有意思客服悄咪咪帮着这种在歌曲评论区上升国家的人删评留几个赞数不多的评论在那里以为听歌的人没有记忆吗多少反驳这个热一的评论无声无息消失了核废水和民工团有p关系啊,05月02日 20:57
550,赵氏集团二公子赵泰,触目惊心第一次有如此真实的无力感和恐惧感我不希望我们未来的世界变成这样我不希望我们的子孙后代看不到蓝天白云清水日本政府正式决定福岛核废水排海日本核污水57天将污染半个太平洋L赵氏集团二公子赵泰的微博视频,05月06日 22:16
3988,蕾不见了,写作分享从日本核废水事件谈末日今日我们聊距末日降临还有一小时你要做什么,05月14日 16:03
5663,日本贱畜谏山创,笑死巨人之力就是没有消失啊转发里有那么多孝之巨人替他们疮爹喝核废水呢,05月19日 07:37
6711,DIG2035,五岳散人回复赵大叔_操心您家的空气吧我这儿就不劳您费心了赵大叔_很快就要被核废水包围了,04月11日 18:02
3428,肇蓐釉,在微博上只能追星反智言论也太多了一只狗就要上升国家的一只猪也要上升国家的一个四川坠楼案也要上升国家的什么都要上升国家不知道是喝了核废水脑子有点大病还是收了钱了,05月12日 07:41
3064,栀子味的柠檬茶,乃万给心爱的男孩一些宽容和理解女拳来跟我对线让我看看脑子怎么长的从小喝核废水长大的吗不干点人事自己生活的失败还天天喷别人,05月11日 00:03
8442,鸡蛋懒虫,林瑜璟青海草圆圆爱毛胖爱国羽此时我国媒体忙着狙中央政法委战略安全与军控在线日本政府正式决定福岛核废水排海Vs美国务卿发推感谢日方明显努力,05月02日 17:01
6903,兰州铁检分院,外交部日本核污染水和正常排水有本质不同针对日本有人声称中韩两国在核电站污染水处理方面的标准比日本低外交部发言人汪文斌20日回应日本福岛核事故污染水和核电站正常运行排水有本质不同核电站正常运行排水遵循国际通行标准经处理检测达标后有组织排放不是放射性废水全球核电站多年实践证明是安全可控的而福岛核事故是最高级别的核事故其污染水来自于流经熔融损毁反应堆堆芯的冷却水地下水和雨水等含有大量核裂变产生的放射性核素这些核素在自然界中原本不存在国际上没有排放先例对海洋环境及公众健康带来的影响不容忽视人民日报收起全文d,04月20日 23:52
318,AI量化王知能,期货风暴美国人造谣污蔑我们种族灭绝的时候教授没有说话印度人侵略我领土杀我士兵的时候教授没有说话日本人向大海倾倒核污染废水的时候教授没有说话整个西方称中国病毒向我们泼脏水的时候教授没有说话当华裔在美国遭遇无差别歧视和攻击的时候教授没有说话当我们的人民骂了几句印度日本和美国的时候教授站出来了他告诫人类基因里有暴力基因一定要严加克制和反思不然暴力就会伤害世界和全人类收起全文d,05月05日 11:37
5740,君自傲Edward,可以喝核废水治疗啊星星数不完哈哈病毒泛滥的脏脏辐射国Ms招财进宝喵大仙2021停办,05月20日 17:51
4608,啾啾啾咪i,日本核废水排海如何从法律上制止和追责_手机新浪网O日本核废水排海如何从法律上制止和追责,05月16日 23:48
2415,爱吃狼的牛,日本民众集会吁取消东京奥运他们要有尊重生命这觉悟前面也不会有核废水排海这档事儿了,05月10日 17:30
1271,林深时见鹿nt17802,林深时见鹿2019202020小废你哥哥的腿断了需要把你的尾椎骨抽了当鞋垫子呢开心吗用东亚病夫来骂人不就是因为你亲爹是人嘛岛国先天性软骨发育不良只能怪你喝多了核废水下半截一股子鲍鱼腥味,05月07日 11:43
5176,凭栏听海声4,长征五号B遥2火箭芯一级再入大气层被境外媒体炒得仿佛天要塌下来了日本这种核废水泄漏要人工制造哥斯拉了西方媒体都像家里死了人一样寂静无声,05月17日 11:28
9748,湖畔花都海,日本是想污染全世界也不提保护环境了夜格格日本人太无耻坚决反对他们排核废水,04月10日 22:00
8059,拾伍壹,你任豪真就没资格说这话你先数数自己的塌房次数吧求求了任豪太郎没有人比你更爱喝核废水求求了别开演唱会了赶紧每天18升核废水给我灌肚子里去,05月02日 22:16
7509,一个冷漠普女,big胆中专也很棒你是在歧视中专吗核废水送水上门你的镜仔没改名次数版建议大家有能力上中传还是尽量别上中专不然粉红色勾好呀,05月01日 09:26
1192,INTO1解散了吗,好多宇粉怎么像喝多了核废水的狗一样,05月07日 15:26
5820,猫不吃鱼111,波兰球排放核废水,05月20日 12:15
159,嘟嘟是个坏猫咪,我们这都是些什么邻居一个病毒库一个核废水倒八辈子霉了,05月05日 17:44
7559,笑啥呢,这也太夸张了吧被核废水污染后的三文鱼每日搞笑精选搞笑不寻常L笑啥呢的微博视频,05月01日 06:40
8042,别看了_你学不会的,任豪没有人比R1SE更爱R1SE哈哈任太君核废水喝饱了吗,05月02日 22:18
2527,衿上雨山河长安,紧跟时事东国的核废水,05月10日 12:10
6360,投机小刀客,上证指数4月6号大盘弱反弹的极限指数最高点3493量能只有2860亿严重的量价背离周五破5日线市场强转弱白马股今年一季度业绩不好支撑不了大票上半年大票没机会明天核废水水务污水处理环保看涨,04月11日 21:25
4734,蹦吧达啦小魔丸,这SB能入境呵呵他天天在日本用核废水洗脸泡澡啥的能延年益寿,05月16日 13:11
2955,霍格沃茨华东大区招生办,干燥的风吹过安宁河谷人家为祖国进步操心你那么关心外国你移民好了留下中国给我们这些关心这个国家的人还敢笑人家滚粗Roby502日本推脱责任往福岛排核废水给下一代造成什么影响美国新冠死了50万人歧视亚裔给下一代什么影响印度每天新增40万新冠街头火化给路过的孩子什么影响,05月11日 12:32
562,xh冲浪ing,刚刚看了热搜就跑去自己点赞里看了看结果看到这个我就很我脑子里可没有核废水绝对不会点赞这样的人而且我印象中咋好像都没有看过这条微博呢,05月06日 21:44
1024,律律子深吸一口岛田骨科,当初还以为那个喝醉了的说了什么惊天动地的话结果点开一看是想冲去日本解决核废水,05月07日 20:15
1051,二月花bj,日本核废水骇人真相美国海域发现27000桶或含剧毒废料美方对日本核污染水事件的暧昧态度令世界困惑近日美媒爆料美国科学家在南加州附近海域海底发现27000多桶或含有DDT的废料对于这些含有剧毒的废料美国政府竟长期置若罔闻网友美国才是海洋投毒的资深前辈英语,05月07日 19:22
9148,不不不吃胡萝卜1,任豪没有人比R1SE更爱R1SE网红称曾与任豪约会任豪核废水言论被日本网友嘲讽了RISE糊团笑死了任豪是个什么狗那么多黑料还喜欢抄别人句子笑死了还抄韩国人的真恶心,05月03日 13:00
10033,一个谁都不想关注的人,有些人连信号发射塔都害怕却对核废水不以为然世界之大无奇不有是真的,04月10日 17:34
10228,jamesqiqi7,回复谨言慎行不删号日本的数据造假是出了名的网上的数据也是有水分的放射性核物质即使是微量的对生物来说都是致命的打击谨言慎行不删号那是因为这种事没啥好讨论啊福岛排出去的是符合世界原子协会标准处理后的核废水各项检测数据网上都有有什么好说的,04月10日 14:59
944,春武里小嫩芽,发面粉混着核废水也是残次品呢绵绵绵绵绵绵喵我看发面粉是置换了大脑一个个给二鬼子跪下了,05月06日 00:17
4057,宇宇子的腿毛,你们要是和你主子一样闲的没事干就一起打包去阴间回炉重造用大火烧一烧你那身犯贱的皮这里是阳间不是你个阴兵可以到处乱逛的地方有这个时间多背一背道德经还是你个二鬼子只会和你担在日本喝核废水把你犯贱多这份努力送给你那一直努力想学中国话却依旧没学会的脑瘫主子吧,05月14日 12:35
2239,CGTN,90后网友日语填词海底呼唤保护海洋近日福岛核污染水排海已引起各方的密切关注90后网友小熊纯一郎是一名B站唱见up主她重新改写了歌词表达自己对核污染废水排海的关切并呼吁保护海洋生态环境为一支榴莲子的歌曲海底进行日语填词发布至视频网站引发了近40万网友的讨论AChinesevloggerrewrotethelyricsofatrendingsongBottomoftheOceaninJapanesetoexpressherconcernaboutJapansplantodumpcontaminatedwaterintotheoceanCheckitoutLCGTN的微博视频收起全文d,05月09日 19:25
6343,菩提入道金箍棒,日本向大海放核废水这种行为是典型的反人类罪行,04月11日 21:31
3504,姐姐你宁波真大,1921侧颜海报这选的都是屎啊导演脑子装核废水了,05月13日 23:45
3524,章北海同志,司书JOJOAlter洛杉矶海底有50万桶DDT难怪美国不敢谴责日本倒核废水,05月13日 22:47
1267,自在心海,腾讯内部跟多港独台独的很多人怀疑是为了制造内部对立才搞的这个国际团毕竟日本倒核废水需要免费劳工帮忙洗地艾回艺人给日本政府出了力还挣了中国人钱算盘打的贼精呢秀芬惨罢了甘琳孃来看你啦笑死骂今年创别的不说骂外国学员的是踏马不知道今年就是为了中外交流办的嘛,05月07日 11:49
1507,潍坊市生态环境局寒亭分局,研究机构计算结果显示福岛核废水57天可废掉半个太平洋,05月08日 18:17
2393,淘宝5三哥在印度,万珂爸现在的问题是如果还不上这些钱我姐就要去坐牢了非那雄胺注意事项1使用非那雄胺片期间如出现任何不良反应请咨询医生2同时使用其他药品请告知医生请放置于儿童不能触及的地方3使用非那雄胺片前应除外和良性前列腺增生类似的其他疾病如感染前列腺癌尿道狭窄膀胱低张力神经源性紊乱等4非那雄胺主要在肝脏代谢肝功能不全者慎用5女性和未成年男性禁止服用印度特瑞不行我闺女怎么能去坐牢不就是五千万吗我来想办法日本核废水入海对中国有何影响收起全文d,05月10日 19:14
4459,b一念d,鬼子真厉害为什么处理不了核废水为什么干不出来疫苗霓虹傻事__刘二钢呵呵你厉害为啥人家日本科学家多脑残二战人家航母都横行太平洋了你有啥,05月15日 13:54
7922,F弗雷迪,任豪没有人比R1SE更爱R1SE没有人比你爱上热门没有人比你更懂处理核废水干了,05月02日 22:42
8976,啥布拉斯基,笑死我了人工智能箱听到妈了个b站我的笑点已经全线崩溃帕秋莉不要了的破旧笔记_PaQ核废水他的酒里掺了核废水废络达救救蒂蒂溪涧殇笑死我了丿乛冂十二了一oceancat给我笑吐了阳台花枝丸我把今年的份都笑完了好白的尤莉急性源石病发病现场p2看完笑一下午,05月03日 19:15
7574,Raareey,魔仙堡在逃kk56374大胆字字粉马上三碗核废水250块退国籍警告看看小咪嘛不知道还以为我们家是c呢,05月01日 04:03
